Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
密克罗尼西亚联邦	FSM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
加蓬	GAB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									3.5												3.4							
英国	GBR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
格鲁吉亚	GEO	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									3.5					2.6														
加纳	GHA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																													5.3					4.2					3.6					3.7					3.5						3.6					
直布罗陀	GIB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
几内亚	GIN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																								5						5.1							4.6							
冈比亚	GMB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																						4.9						
几内亚比绍共和国	GNB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
赤道几内亚	GNQ	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
希腊	GRC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
格林纳达	GRD	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
格陵兰	GRL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
危地马拉	GTM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																												4.4								4				4.1			3.7							2.9						2.6				
关岛	GUM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
圭亚那	GUY	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																		2.1										
高收入国家	HIC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
中国香港特别行政区	HKG	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
洪都拉斯	HND	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																					4.2					3.1					2.3						2.2							
重债穷国 (HIPC)	HPC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																							4.439606935					
克罗地亚	HRV	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
海地	HTI	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																				3					2.8						2.4						2.3					1.9		
匈牙利	HUN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
只有IBRD	IBD	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
IBRD与IDA	IBT	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
IDA總	IDA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																							3.645620671					
IDA混合	IDB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																															4.944447047																								3.865852194					
印度尼西亚	IDN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																												2.5				2.5			2.4			2.4						2.2				2.2					2.2							
只有IDA	IDX	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																							3.533365649					
马恩岛	IMN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
印度	IND	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																		2.6						2.1							1.9										1.8			
未分类国家	INX	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
爱尔兰	IRL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
伊朗伊斯兰共和国	IRN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
伊拉克	IRQ	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
冰岛	ISL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
以色列	ISR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
意大利	ITA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
牙买加	JAM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																		5.1										
约旦	JOR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																															3.9							2.9					2.6					2.8		3			2.5						2.2	
日本	JPN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
哈萨克斯坦	KAZ	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																				2.3				1.9																				
肯尼亚	KEN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																														4.5				3.4					3.5					3.6						3.4					3					
吉尔吉斯斯坦	KGZ	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																						3.1															3.4							
柬埔寨	KHM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									3					2.8					2.6				2.4					
基里巴斯	KIR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
圣基茨和尼维斯	KNA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
大韩民国	KOR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
科威特	KWT	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
拉丁美洲与加勒比海地区（不包括高收入）	LAC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
老挝	LAO	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
黎巴嫩	LBN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
利比里亚	LBR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																											6.1																					4.6						4.2						
利比亚	LBY	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
圣卢西亚	LCA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
拉丁美洲与加勒比海地区	LCN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
最不发达国家：联合国分类	LDC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																							3.574805062					
低收入国家	LIC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																							4.288490294					
列支敦士登	LIE	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
斯里兰卡	LKA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																												2.2																																
中低等收入国家	LMC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									2.376852899														2.344463053					
中低收入国家	LMY	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
莱索托	LSO	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																													2.5					2.4					2.3					
後期人口紅利	LTE	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
立陶宛	LTU	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
卢森堡	LUX	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
拉脱维亚	LVA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
中国澳门特别行政区	MAC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
圣马丁（法属）	MAF	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
摩洛哥	MAR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																												3.3					2.7												1.8															
摩纳哥	MCO	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
摩尔多瓦	MDA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																						3.4																						
马达加斯加	MDG	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																	5.2					5.2							4.6					4.2										
马尔代夫	MDV	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																		2.2								1.9		
中东与北非地区	MEA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
墨西哥	MEX	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																												2.8																																
马绍尔群岛	MHL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
中等收入国家	MIC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
北马其顿	MKD	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
马里	MLI	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																												6.6									6					6.1					6							5.3						
马耳他	MLT	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
缅甸	MMR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																									2			
中东与北非地区（不包括高收入）	MNA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
黑山	MNE	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
蒙古	MNG	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
北马里亚纳群岛	MNP	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
莫桑比克	MOZ	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																						4.7						4.9								5.2								
毛里塔尼亚	MRT	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																										4.1																		
毛里求斯	MUS	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
马拉维	MWI	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																	5.7								5.2				4.9						4.5						3.4			
马来西亚	MYS	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
北美	NAC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
纳米比亚	NAM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																	4.8								3.4							2.7						2.9						
新喀里多尼亚	NCL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
尼日尔	NER	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																	6.8						7								6.8						7.4							
尼日利亚	NGA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																															5.8									4.4				5.3					5.3					5.2						
尼加拉瓜	NIC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																							2.5			2.3						2.3												
荷兰	NLD	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
挪威	NOR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
尼泊尔	NPL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																					2.9					2.5					2					1.8					1.7			
瑙魯	NRU	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
新西兰	NZL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
经合组织成员	OED	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
阿曼	OMN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
其他小国	OSS	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
巴基斯坦	PAK	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																4.3																3.1						3					2.9	
巴拿马	PAN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
秘鲁	PER	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																											2.3						2				2.2				1.8						1.7		1.6	1.8	1.8	1.8	1.8							
菲律宾	PHL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																		2.9					2.7					2.5					2.4					2.2				2		
帕劳	PLW	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
巴布亚新几内亚	PNG	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
波兰	POL	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
預人口紅利	PRE	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																							4.804441909					
波多黎各	PRI	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
朝鲜民主主义人民共和国	PRK	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
葡萄牙	PRT	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
巴拉圭	PRY	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																															4						3.8								2.6				2.2											
约旦河西岸和加沙	PSE	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
太平洋岛国	PSS	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
人口紅利之後	PST	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
法属波利尼西亚	PYF	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
卡塔尔	QAT	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
罗马尼亚	ROU	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																								2.2																				
俄罗斯联邦	RUS	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
卢旺达	RWA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																	4.2								4.7					4.6			3.7		3.2					3.1				
南亚	SAS	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									2.118272412														1.954197098					
沙特阿拉伯	SAU	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
苏丹	SDN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																															4.2																													
塞内加尔	SEN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																											5.5							5.1				4.6								4.5						4.3		4.6	4.5	4.3	4.2	4		
新加坡	SGP	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
所罗门群岛	SLB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
塞拉利昂	SLE	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																	4.5					4.5						
萨尔瓦多	SLV	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																										4													3					2.1					2											
圣马力诺	SMR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
索马里	SOM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
塞尔维亚	SRB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
撒哈拉以南非洲地区（不包括高收入）	SSA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									4.32067932														4.38888696					
南苏丹	SSD	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
撒哈拉以南非洲地区	SSF	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									4.32067932														4.38888696					
小国	SST	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
圣多美和普林西比	STP	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																		3.3										
苏里南	SUR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
斯洛伐克共和国	SVK	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
斯洛文尼亚	SVN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
瑞典	SWE	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
斯威士兰	SWZ	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																2.1												
圣马丁(荷属)	SXM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
塞舌尔	SYC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
阿拉伯叙利亚共和国	SYR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
特克斯科斯群岛	TCA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
乍得	TCD	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																						6.1							6.1											6.1				
东亚与太平洋地区 (IBRD与IDA)	TEA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
欧洲与中亚地区 (IBRD与IDA)	TEC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
多哥	TGO	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																													5										4.2																4.1					
泰国	THA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																												1.8																																
塔吉克斯坦	TJK	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																					3.3					3.5		
土库曼斯坦	TKM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									2.7																			
拉丁美洲与加勒比海地区 (IBRD与IDA)	TLA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
东帝汶	TLS	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																			5.1						3.5			
中东与北非地区 (IBRD与IDA)	TMN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
汤加	TON	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
南亚 (IBRD与IDA)	TSA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									2.118272412														1.954197098					
撒哈拉以南非洲地区 (IBRD与IDA)	TSS	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																									4.32067932														4.38888696					
特立尼达和多巴哥	TTO	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																												2.2																																
突尼斯	TUN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																													2.9																															
土耳其	TUR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																		1.7					1.9					1.6																
图瓦卢	TUV	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
坦桑尼亚	TZA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																	5.6				5.1			4.8						4.9					4.7						4.5			
乌干达	UGA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																														6.4						5.6						5.3					5.1					4.7					4.3			
乌克兰	UKR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																								0.8								1.1												
中高等收入国家	UMC	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
乌拉圭	URY	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
美国	USA	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
乌兹别克斯坦	UZB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																					3.1																							
圣文森特和格林纳丁斯	VCT	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
委内瑞拉玻利瓦尔共和国	VEN	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
英屬維爾京群島	VGB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
美属维京群岛	VIR	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
越南	VNM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																						1.9					1.6																	
瓦努阿图	VUT	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
世界	WLD	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
萨摩亚	WSM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
科索沃	XKX	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																																												
也门共和国	YEM	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																	6					4.6																3.1						
南非	ZAF	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																							2.3																		2			
赞比亚	ZMB	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																																	5.4				5.2						4.9					5.2							4.5					
津巴布韦	ZWE	意愿生育率（每名妇女的生育次数）	SP.DYN.WFRT																													4.4						3.5					3.4							3.3					3.5				3.6				
